"Id","Name","Direction"
"1346","s_rogue_pass_start","client_to_server"
"1347","s_group_back_channel","client_to_server"
"1348","c_equip_remould","server_to_client"
"1349","c_team_out_team","server_to_client"
"1350","s_equip_breakthrough","client_to_server"
"1351","c_league_pvp_view_fight","server_to_client"
"1352","c_league_invite_info","server_to_client"
"1353","c_league_change_icon","server_to_client"
"1354","c_attached_card_book","server_to_client"
"1355","c_crosspvp_set_pos","server_to_client"
"1356","c_toplist_one","server_to_client"
"1357","c_league_appoint","server_to_client"
"1358","c_list_reward","server_to_client"
"1359","c_battlefield_pk_receive","server_to_client"
"1360","c_stage_playback","server_to_client"
"1361","c_strength_info","server_to_client"
"1362","c_team_punish","server_to_client"
"1363","s_campaign_drama_index_add","client_to_server"
"1364","c_interaction_config_exchange","server_to_client"
"1365","s_friend_delapply","client_to_server"
"1366","c_attached_card_info","server_to_client"
"1367","s_league_list_info","client_to_server"
"1368","c_recharge_reward_info","server_to_client"
"1369","s_act_lang_info","client_to_server"
"1370","c_scene_enter","server_to_client"
"1371","c_league_pvp_resource_occupy","server_to_client"
"1372","s_mail_get_list","client_to_server"
"1373","c_group_team_invite_list","server_to_client"
"1374","s_welfare_total_login","client_to_server"
"1375","c_group_team_leave","server_to_client"
"1376","c_crosspvp_note","server_to_client"
"1377","c_usj_end_stage","server_to_client"
"1378","c_equip_list","server_to_client"
"1379","c_login_account_info","server_to_client"
"1380","s_userinfo_sex_hide","client_to_server"
"1381","s_stage_play_sync","client_to_server"
"1382","s_guide_drama","client_to_server"
"1383","c_battlefield_task_add","server_to_client"
"1384","c_area_event_info","server_to_client"
"1385","c_chaos_fight_record","server_to_client"
"1386","c_title_info","server_to_client"
"1387","c_group_member_change","server_to_client"
"1388","c_peak_battle_group_rival_info","server_to_client"
"1389","c_usj_cycle_id","server_to_client"
"1390","c_league_pvp_tips","server_to_client"
"1391","c_team_quick_chat_edit","server_to_client"
"1392","s_attached_card_oper","client_to_server"
"1393","c_battlefield_task_replace","server_to_client"
"1394","s_pay_bonus","client_to_server"
"1395","s_relax_stage_get_box","client_to_server"
"1396","c_teach_info","server_to_client"
"1397","c_card_new","server_to_client"
"1398","c_act_monopoly_info","server_to_client"
"1399","c_flipcard_list","server_to_client"
"1400","s_battlefield_real_enter_pvp","client_to_server"
"1401","s_fenshen_start","client_to_server"
"1402","c_item_deduct","server_to_client"
"1403","s_league_pvp_status","client_to_server"
"1404","s_league_tech_join","client_to_server"
"1405","s_peak_battle_ban_hero","client_to_server"
"1406","c_home_clean_info","server_to_client"
"1407","c_avatar_use","server_to_client"
"1408","s_pressure_stage_detail","client_to_server"
"1409","c_friend_send_strength_notify","server_to_client"
"1410","s_entrust_task_get_reward","client_to_server"
"1411","s_server_frame","client_to_server"
"1412","s_league_pvp_view_declaration","client_to_server"
"1413","c_act_exercise_update","server_to_client"
"1414","s_night_fight_fight_over","client_to_server"
"1415","c_act_jump_sync_act_info","server_to_client"
"1416","s_attached_card_enhance","client_to_server"
"1417","s_strength_buy","client_to_server"
"1418","c_home_role_event_list","server_to_client"
"1419","c_home_checkin","server_to_client"
"1420","c_area_event_switch_hero","server_to_client"
"1421","c_equip_material_merge_to","server_to_client"
"1422","c_cov_code_dump","server_to_client"
"1423","c_team_member_attr","server_to_client"
"1424","c_stage_extra_reward","server_to_client"
"1425","c_gem_update","server_to_client"
"1426","c_act_eye_sight_map","server_to_client"
"1427","s_equip_merge_to","client_to_server"
"1428","c_group_base_data","server_to_client"
"1429","c_zhanling_get_reward","server_to_client"
"1430","s_act_sport_race_report","client_to_server"
"1431","c_league_pvp_status","server_to_client"
"1432","s_group_team_invite_list","client_to_server"
"1433","s_act_winding_request_toplist","client_to_server"
"1434","c_secret_out_key","server_to_client"
"1435","c_act_mini_game_update","server_to_client"
"1436","c_running_feedback","server_to_client"
"1437","s_offlinepvp_task","client_to_server"
"1438","s_league_kick","client_to_server"
"1439","s_recharge_reward_first_get","client_to_server"
"1440","c_battlefield_hallinfo","server_to_client"
"1441","c_teach_pvp_info","server_to_client"
"1442","s_league_list","client_to_server"
"1443","s_act_allsvr_stage_boss","client_to_server"
"1444","s_team_ready","client_to_server"
"1445","s_fashion_oper","client_to_server"
"1446","c_achieve_open_end","server_to_client"
"1447","s_base_station_all_info","client_to_server"
"1448","c_card_fame_lvup","server_to_client"
"1449","c_league_pvp_update_report","server_to_client"
"1450","s_shot_finish","client_to_server"
"1451","s_usj_get_zone_reward","client_to_server"
"1452","c_group_team_choose_list","server_to_client"
"1453","c_egg_task_update","server_to_client"
"1454","s_teach_pvp","client_to_server"
"1455","c_chaos_record_detail","server_to_client"
"1456","s_league_board_oper_info","client_to_server"
"1457","c_rogue_chg_record_name","server_to_client"
"1458","s_mail_quickly_get_attach","client_to_server"
"1459","s_rogue_info","client_to_server"
"1460","c_chaos_choose_hero","server_to_client"
"1461","s_friend_recive_strength","client_to_server"
"1462","c_user_change_int","server_to_client"
"1463","c_pressure_info","server_to_client"
"1464","s_secret_area_jump_key","client_to_server"
"1465","c_league_red_point_value","server_to_client"
"1466","s_frame_report","client_to_server"
"1467","c_entrust_task_list","server_to_client"
"1468","s_secret_area_cycle_reward","client_to_server"
"1469","c_league_pvp_enter_stage_success","server_to_client"
"1470","s_scene_action_change","client_to_server"
"1471","c_league_pvp_horn","server_to_client"
"1472","s_login_player_del","client_to_server"
"1473","s_card_support_skill","client_to_server"
"1474","c_softball_sync","server_to_client"
"1475","s_team_sync_info","client_to_server"
"1476","s_team_kick_out","client_to_server"
"1477","c_chat_frame_use","server_to_client"
"1478","s_home_guide_task_reward","client_to_server"
"1479","s_shop_sell_equip","client_to_server"
"1480","c_friend_apply","server_to_client"
"1481","c_home_guide_task","server_to_client"
"1482","c_team_search_multi","server_to_client"
"1483","c_frame_correct_do","server_to_client"
"1484","s_rogue_pass_exit","client_to_server"
"1485","s_frame_monster_data","client_to_server"
"1486","s_group_team_invite_done","client_to_server"
"1487","s_title_info","client_to_server"
"1488","s_rogue_endless_phase","client_to_server"
"1489","c_funcopen_query","server_to_client"
"1490","s_gem_lock","client_to_server"
"1491","s_group_team_apply_list","client_to_server"
"1492","c_shop_info","server_to_client"
"1493","c_fenshen_start_panel","server_to_client"
"1494","c_base_station_red_point","server_to_client"
"1495","c_act_consume_get","server_to_client"
"1496","s_team_set","client_to_server"
"1497","c_userinfo_sign","server_to_client"
"1498","s_home_ramble","client_to_server"
"1499","c_team_search","server_to_client"
"1500","c_item_sell","server_to_client"
"1501","c_userinfo_tag_get","server_to_client"
"1502","s_chat_public","client_to_server"
"1503","s_task_accept","client_to_server"
"1504","s_peak_battle_primary_info","client_to_server"
"1505","c_offlinepvp_note","server_to_client"
"1506","s_group_team_friend_list","client_to_server"
"1507","c_top_level_info","server_to_client"
"1508","s_group_goto_channel","client_to_server"
"1509","s_herochip_stage_enter","client_to_server"
"1510","s_skill_get_spec_level","client_to_server"
"1511","s_top_level_get","client_to_server"
"1512","s_act_team_invite","client_to_server"
"1513","s_usj_task","client_to_server"
"1514","s_crosspvp_rank_reward","client_to_server"
"1515","c_league_pvp_self_hero_list","server_to_client"
"1516","c_act_exchange","server_to_client"
"1517","s_stage_quick_reborn","client_to_server"
"1518","s_business_extend_report_reward","client_to_server"
"1519","s_night_fight_info","client_to_server"
"1520","s_interaction_do","client_to_server"
"1521","c_league_apply_list","server_to_client"
"1522","c_act_empty_shop_info","server_to_client"
"1523","s_rune_overload","client_to_server"
"1524","c_peak_battle_primary_reset_cd","server_to_client"
"1525","s_group_team_invite","client_to_server"
"1526","c_area_event_trigger_change","server_to_client"
"1527","c_training_info","server_to_client"
"1528","c_top_broadcast_info","server_to_client"
"1529","s_crosspvp_rank_info","client_to_server"
"1530","c_pressure_message","server_to_client"
"1531","c_admission_manual_get_reward","server_to_client"
"1532","s_campaign_shop_info","client_to_server"
"1533","c_peak_battle_support_info","server_to_client"
"1534","s_team_search_multi","client_to_server"
"1535","c_comment_reply","server_to_client"
"1536","c_scene_sync_int","server_to_client"
"1537","c_peak_battle_wonder_play","server_to_client"
"1538","c_area_event_kick_out","server_to_client"
"1539","c_act_return_info","server_to_client"
"1540","c_rogue_endless_fight","server_to_client"
"1541","c_stage_frame_report","server_to_client"
"1542","s_secret_area_task","client_to_server"
"1543","c_league_modify_audit","server_to_client"
"1544","c_peak_attr","server_to_client"
"1545","c_home_checkin_list","server_to_client"
"1546","s_log_point_report","client_to_server"
"1547","c_egg_sync","server_to_client"
"1548","c_async_cfg_end","server_to_client"
"1549","s_league_modify_notic","client_to_server"
"1550","c_crosspvp_info","server_to_client"
"1551","c_group_area_change","server_to_client"
"1552","s_act_rescue_pass","client_to_server"
"1553","c_act_task_info","server_to_client"
"1554","c_act_goods_info","server_to_client"
"1555","c_peak_battle_status","server_to_client"
"1556","s_activity_login_push","client_to_server"
"1557","c_shop_buy","server_to_client"
"1558","c_secret_area_task","server_to_client"
"1559","c_scene_previous_info","server_to_client"
"1560","c_friend_quick_recive_strength","server_to_client"
"1561","s_title_set","client_to_server"
"1562","s_pressure_hero_fight","client_to_server"
"1563","s_card_active_hole","client_to_server"
"1564","s_stage_is_back","client_to_server"
"1565","c_data_merge_to","server_to_client"
"1566","s_stage_leave","client_to_server"
"1567","c_recharge_reward_first_info","server_to_client"
"1568","c_recharge_reward_total_update","server_to_client"
"1569","s_usj_get_point_reward","client_to_server"
"1570","c_scene_player_info","server_to_client"
"1571","c_home_change_name","server_to_client"
"1572","c_tsssdk_anti","server_to_client"
"1573","s_league_tech_shop_panel","client_to_server"
"1574","s_group_team_leave","client_to_server"
"1575","s_usj_get_score_reward","client_to_server"
"1576","s_pressure_stage_finish","client_to_server"
"1577","s_team_new","client_to_server"
"1578","c_world_task_reward_rate","server_to_client"
"1579","c_time_type_sync","server_to_client"
"1580","c_battlefield_get_reward","server_to_client"
"1581","c_night_fight_sync_status","server_to_client"
"1582","c_office_herostep_reward","server_to_client"
"1583","c_scene_sync_str","server_to_client"
"1584","c_league_list","server_to_client"
"1585","s_area_event_leave_stage","client_to_server"
"1586","c_team_match_cancel","server_to_client"
"1587","s_skill_spec_level_up","client_to_server"
"1588","s_offline_cache_info","client_to_server"
"1589","c_egg_task_del","server_to_client"
"1590","s_crosspvp_info","client_to_server"
"1591","c_scene_move","server_to_client"
"1592","s_stage_frame_report","client_to_server"
"1593","c_office_pick_step","server_to_client"
"1594","c_rogue_bp_info","server_to_client"
"1595","c_mail_delete","server_to_client"
"1596","s_friend_find","client_to_server"
"1597","s_training_get_reward","client_to_server"
"1598","c_platform_access_friend_share","server_to_client"
"1599","s_rogue_pass_difficult","client_to_server"
"1600","s_equip_material_merge_auto","client_to_server"
"1601","s_hero_rank_stage_enter","client_to_server"
"1602","s_userinfo_other","client_to_server"
"1603","c_equip_dieset_enhance","server_to_client"
"1604","c_resource_stage_info","server_to_client"
"1605","c_attached_card_lv","server_to_client"
"1606","c_offlinepvp_array","server_to_client"
"1607","c_league_board_comment_list","server_to_client"
"1608","c_platform_access_friend_share_reward","server_to_client"
"1609","c_league_tech_buy_week","server_to_client"
"1610","c_login_player_del","server_to_client"
"1611","s_task_enter_stage","client_to_server"
"1612","s_act_seven_day_buy","client_to_server"
"1613","c_group_display_boss","server_to_client"
"1614","s_office_info","client_to_server"
"1615","c_usj_task_update","server_to_client"
"1616","s_item_lock","client_to_server"
"1617","s_act_consume_get","client_to_server"
"1618","c_welfare_strength_supply","server_to_client"
"1619","c_usj_get_zone_reward","server_to_client"
"1620","s_growth_fund_reward","client_to_server"
"1621","s_grid_box_info","client_to_server"
"1622","c_stage_damage_info","server_to_client"
"1623","c_ping_fight_list","server_to_client"
"1624","c_card_combat_force","server_to_client"
"1625","c_toplist_page","server_to_client"
"1626","c_item_special_list","server_to_client"
"1627","c_league_boss_total_damage","server_to_client"
"1628","c_stage_play_sync","server_to_client"
"1629","c_equip_attr_switch","server_to_client"
"1630","c_home_role_mood_update","server_to_client"
"1631","c_pay_check","server_to_client"
"1632","c_act_baohao_practice_sync_info","server_to_client"
"1633","s_crosspvp_set_pos","client_to_server"
"1634","c_achieve_chgstatus","server_to_client"
"1635","c_secret_area_time_record_update","server_to_client"
"1636","c_group_team_be_invited","server_to_client"
"1637","c_secret_refuse_key","server_to_client"
"1638","c_secret_area_jump_key","server_to_client"
"1639","s_usj_end_stage","client_to_server"
"1640","s_league_tech_modify_notic","client_to_server"
"1641","c_scene_shape_change","server_to_client"
"1642","c_act_daily_stage_result","server_to_client"
"1643","s_pressure_task_reward","client_to_server"
"1644","s_act_mini_game_enter","client_to_server"
"1645","c_scene_hero_change","server_to_client"
"1646","s_theater_open","client_to_server"
"1647","c_business_extend_report_reward","server_to_client"
"1648","s_act_client_trigger","client_to_server"
"1649","c_rune_overload","server_to_client"
"1650","s_battlefield_task_update","client_to_server"
"1651","s_friend_apply","client_to_server"
"1652","s_rogue_endless_end","client_to_server"
"1653","c_scene_obj_delete","server_to_client"
